Step,Time,Wall,ForceX,ForceY,ForceZ
1604,80.2,5,0.147582,0.0321124,5.98099e-12
1605,80.25,5,0.147688,0.0328235,5.80869e-12
1606,80.3,5,0.147793,0.033434,5.87796e-12
1607,80.35,5,0.147896,0.0339419,6.15508e-12
1608,80.4,5,0.147996,0.0343457,5.96856e-12
1609,80.45,5,0.148091,0.0346442,6.38956e-12
1610,80.5,5,0.14818,0.0348367,5.61684e-12
1611,80.55,5,0.148262,0.0349226,6.20481e-12
1612,80.6,5,0.148335,0.0349018,6.64002e-12
1613,80.65,5,0.1484,0.0347747,6.29186e-12
1614,80.7,5,0.148455,0.0345418,6.14087e-12
1615,80.75,5,0.148499,0.034204,5.90106e-12
1616,80.8,5,0.148533,0.0337625,6.50502e-12
1617,80.85,5,0.148554,0.0332191,6.942e-12
1618,80.9,5,0.148565,0.0325754,6.16929e-12
1619,80.95,5,0.148563,0.0318337,5.85132e-12
1620,81.,5,0.14855,0.0309965,6.13198e-12
1621,81.05,5,0.148525,0.0300664,5.61151e-12
1622,81.1,5,0.148489,0.0290465,5.83178e-12
1623,81.15,5,0.148442,0.0279399,6.41442e-12
1624,81.2,5,0.148386,0.0267501,5.76783e-12
1625,81.25,5,0.14832,0.0254808,5.90816e-12
1626,81.3,5,0.148246,0.024136,6.41798e-12
1627,81.35,5,0.148164,0.0227198,6.60094e-12
1628,81.4,5,0.148076,0.0212365,5.96678e-12
1629,81.45,5,0.147983,0.0196906,6.59739e-12
1630,81.5,5,0.147886,0.0180869,5.97211e-12
1631,81.55,5,0.147786,0.0164303,5.96856e-12
1632,81.6,5,0.147684,0.0147257,6.79279e-12
1633,81.65,5,0.147583,0.0129784,6.47482e-12
1634,81.7,5,0.147482,0.0111937,6.3789e-12
1635,81.75,5,0.147384,0.00937716,6.38067e-12
1636,81.8,5,0.14729,0.0075343,6.5068e-12
1637,81.85,5,0.1472,0.00567087,6.21725e-12
1638,81.9,5,0.147116,0.00379268,6.13909e-12
1639,81.95,5,0.147039,0.00190562,6.60805e-12
1640,82.,5,0.146971,1.5651e-05,6.18883e-12
1641,82.05,5,0.146911,-0.00187123,5.76961e-12
1642,82.1,5,0.14686,-0.00374899,6.13554e-12
1643,82.15,5,0.146821,-0.0056116,6.41087e-12
1644,82.2,5,0.146792,-0.00745303,6.14975e-12
1645,82.25,5,0.146774,-0.0092673,6.43574e-12
1646,82.3,5,0.146767,-0.0110485,6.26343e-12
1647,82.35,5,0.146773,-0.0127907,5.96145e-12
1648,82.4,5,0.14679,-0.0144882,6.15508e-12
1649,82.45,5,0.146818,-0.0161354,6.07514e-12
1650,82.5,5,0.146858,-0.0177269,5.91349e-12
1651,82.55,5,0.146908,-0.0192572,6.25988e-12
1652,82.6,5,0.146968,-0.0207213,6.31672e-12
1653,82.65,5,0.147038,-0.0221143,6.56541e-12
1654,82.7,5,0.147116,-0.0234316,6.33982e-12
1655,82.75,5,0.147201,-0.0246687,5.94369e-12
1656,82.8,5,0.147293,-0.0258215,5.9952e-12
1657,82.85,5,0.147391,-0.0268863,6.03251e-12
1658,82.9,5,0.147492,-0.0278594,6.11777e-12
1659,82.95,5,0.147597,-0.0287377,6.87095e-12
1660,83.,5,0.147702,-0.0295184,6.36291e-12
1661,83.05,5,0.147808,-0.0301989,6.25633e-12
1662,83.1,5,0.147913,-0.0307771,6.25633e-12
1663,83.15,5,0.148015,-0.0312512,5.84244e-12
1664,83.2,5,0.148113,-0.0316199,5.69855e-12
1665,83.25,5,0.148207,-0.031882,6.17284e-12
1666,83.3,5,0.148293,-0.032037,5.61684e-12
1667,83.35,5,0.148373,-0.0320845,6.37357e-12
1668,83.4,5,0.148444,-0.0320245,6.04672e-12
1669,83.45,5,0.148505,-0.0318574,6.32916e-12
1670,83.5,5,0.148557,-0.0315841,6.25811e-12
1671,83.55,5,0.148598,-0.0312055,6.23146e-12
1672,83.6,5,0.148627,-0.030723,6.38245e-12
1673,83.65,5,0.148645,-0.0301384,6.30962e-12
1674,83.7,5,0.148651,-0.0294537,5.9508e-12
1675,83.75,5,0.148646,-0.0286712,6.16929e-12
1676,83.8,5,0.148628,-0.0277934,5.7252e-12
1677,83.85,5,0.1486,-0.0268232,6.08402e-12
1678,83.9,5,0.14856,-0.0257637,5.65947e-12
1679,83.95,5,0.14851,-0.0246182,6.14264e-12
1680,84.,5,0.148449,-0.0233904,6.14797e-12
1681,84.05,5,0.14838,-0.022084,6.46594e-12
1682,84.1,5,0.148303,-0.020703,6.10534e-12
1683,84.15,5,0.148219,-0.0192518,5.85132e-12
1684,84.2,5,0.148129,-0.0177348,6.07159e-12
1685,84.25,5,0.148034,-0.0161566,6.14619e-12
1686,84.3,5,0.147935,-0.0145219,6.43929e-12
1687,84.35,5,0.147835,-0.0128359,6.16573e-12
1688,84.4,5,0.147733,-0.0111036,6.0858e-12
1689,84.45,5,0.147632,-0.00933033,6.32561e-12
1690,84.5,5,0.147532,-0.00752149,5.77494e-12
1691,84.55,5,0.147435,-0.00568266,6.38423e-12
1692,84.6,5,0.147342,-0.00381952,6.43219e-12
1693,84.65,5,0.147255,-0.00193787,6.35225e-12
1694,84.7,5,0.147174,-4.35833e-05,5.83178e-12
1695,84.75,5,0.147101,0.00185737,6.25633e-12
1696,84.8,5,0.147036,0.00375899,6.13021e-12
1697,84.85,5,0.14698,0.00565521,5.73586e-12
1698,84.9,5,0.146934,0.00753997,6.43574e-12
1699,84.95,5,0.146899,0.00940719,5.64526e-12
1700,85.,5,0.146874,0.0112508,5.85842e-12
1701,85.05,5,0.146862,0.0130649,6.66134e-12
1702,85.1,5,0.146861,0.0148434,6.14797e-12
1703,85.15,5,0.146871,0.0165805,6.39666e-12
1704,85.2,5,0.146893,0.0182704,6.17817e-12
1705,85.25,5,0.146927,0.0199077,6.34159e-12
1706,85.3,5,0.146972,0.0214867,6.11422e-12
1707,85.35,5,0.147027,0.0230023,6.3558e-12
1708,85.4,5,0.147092,0.0244494,6.57252e-12
1709,85.45,5,0.147166,0.0258232,5.86553e-12
1710,85.5,5,0.147249,0.027119,5.98632e-12
1711,85.55,5,0.147339,0.0283326,5.81046e-12
1712,85.6,5,0.147434,0.02946,6.50857e-12
1713,85.65,5,0.147535,0.0304972,5.9952e-12
1714,85.7,5,0.147639,0.0314411,5.99698e-12
1715,85.75,5,0.147746,0.0322885,5.58842e-12
1716,85.8,5,0.147853,0.0330366,6.18883e-12
1717,85.85,5,0.14796,0.0336831,5.72875e-12
1718,85.9,5,0.148066,0.034226,6.09646e-12
1719,85.95,5,0.148168,0.0346637,6.04317e-12
1720,86.,5,0.148265,0.0349948,5.66835e-12
1721,86.05,5,0.148356,0.0352185,6.24745e-12
1722,86.1,5,0.148441,0.0353342,6.67733e-12
1723,86.15,5,0.148517,0.0353418,6.73772e-12
1724,86.2,5,0.148584,0.0352414,5.94369e-12
1725,86.25,5,0.148642,0.0350336,5.95257e-12
1726,86.3,5,0.148689,0.0347194,5.97034e-12
1727,86.35,5,0.148724,0.0342997,6.00942e-12
1728,86.4,5,0.148748,0.0337763,6.40732e-12
1729,86.45,5,0.14876,0.033151,6.59561e-12
1730,86.5,5,0.14876,0.0324258,6.11777e-12
1731,86.55,5,0.148747,0.0316033,6.3558e-12
1732,86.6,5,0.148723,0.0306861,6.0858e-12
1733,86.65,5,0.148688,0.0296772,6.36824e-12
1734,86.7,5,0.148641,0.0285797,5.90994e-12
1735,86.75,5,0.148584,0.0273972,5.46407e-12
1736,86.8,5,0.148518,0.0261334,6.16573e-12
1737,86.85,5,0.148442,0.0247922,6.89759e-12
1738,86.9,5,0.148359,0.0233777,5.93658e-12
1739,86.95,5,0.148269,0.0218943,6.28475e-12
1740,87.,5,0.148173,0.0203465,6.60449e-12
1741,87.05,5,0.148074,0.018739,6.11422e-12
1742,87.1,5,0.147971,0.0170768,6.14619e-12
1743,87.15,5,0.147866,0.015365,6.2883e-12
1744,87.2,5,0.147761,0.0136086,6.27765e-12
1745,87.25,5,0.147656,0.0118132,5.82112e-12
1746,87.3,5,0.147554,0.00998419,6.32738e-12
1747,87.35,5,0.147455,0.00812725,6.49791e-12
1748,87.4,5,0.147361,0.00624812,5.82645e-12
1749,87.45,5,0.147273,0.00435266,5.47296e-12
1750,87.5,5,0.147192,0.00244682,6.36646e-12
1751,87.55,5,0.147118,0.000536607,5.91704e-12
1752,87.6,5,0.147054,-0.00137192,6.2137e-12
1753,87.65,5,0.146999,-0.00327268,6.08047e-12
1754,87.7,5,0.146955,-0.00515956,6.27942e-12
1755,87.75,5,0.146922,-0.00702647,5.65414e-12
1756,87.8,5,0.1469,-0.00886734,6.251e-12
1757,87.85,5,0.14689,-0.0106762,5.6577e-12
1758,87.9,5,0.146892,-0.012447,6.00764e-12
1759,87.95,5,0.146906,-0.0141741,5.98988e-12
1760,88.,5,0.146931,-0.0158515,6.38067e-12
1761,88.05,5,0.146968,-0.0174739,6.53166e-12
1762,88.1,5,0.147016,-0.0190358,6.37002e-12
1763,88.15,5,0.147074,-0.020532,6.27409e-12
1764,88.2,5,0.147142,-0.0219574,6.00942e-12
1765,88.25,5,0.147218,-0.0233075,6.56897e-12
1766,88.3,5,0.147303,-0.0245775,6.03251e-12
1767,88.35,5,0.147394,-0.0257633,5.96856e-12
1768,88.4,5,0.147492,-0.0268611,6.06093e-12
1769,88.45,5,0.147593,-0.027867,5.80513e-12
1770,88.5,5,0.147698,-0.028778,6.00409e-12
1771,88.55,5,0.147805,-0.0295909,5.87264e-12
1772,88.6,5,0.147912,-0.0303033,6.29186e-12
1773,88.65,5,0.148018,-0.0309128,5.97389e-12
1774,88.7,5,0.148122,-0.0314177,5.64171e-12
1775,88.75,5,0.148222,-0.0318163,5.9206e-12
1776,88.8,5,0.148317,-0.0321077,6.32561e-12
1777,88.85,5,0.148406,-0.032291,6.4837e-12
1778,88.9,5,0.148487,-0.0323658,6.26699e-12
1779,88.95,5,0.148561,-0.0323322,5.88329e-12
1780,89.,5,0.148625,-0.0321904,5.83711e-12
1781,89.05,5,0.148679,-0.0319411,6.62048e-12
1782,89.1,5,0.148722,-0.0315854,6.30429e-12
1783,89.15,5,0.148753,-0.0311246,6.07159e-12
1784,89.2,5,0.148773,-0.0305604,6.53166e-12
1785,89.25,5,0.148782,-0.0298946,6.16218e-12
1786,89.3,5,0.148778,-0.0291297,6.17817e-12
1787,89.35,5,0.148762,-0.0282681,6.35936e-12
1788,89.4,5,0.148734,-0.0273127,5.92593e-12
1789,89.45,5,0.148695,-0.0262665,5.86553e-12
1790,89.5,5,0.148646,-0.0251328,6.43396e-12
1791,89.55,5,0.148586,-0.0239153,6.05738e-12
1792,89.6,5,0.148517,-0.0226176,6.05205e-12
1793,89.65,5,0.148439,-0.0212439,5.9881e-12
1794,89.7,5,0.148354,-0.0197984,6.5512e-12
1795,89.75,5,0.148263,-0.0182855,6.09646e-12
1796,89.8,5,0.148167,-0.0167099,6.45173e-12
1797,89.85,5,0.148067,-0.0150763,6.02363e-12
1798,89.9,5,0.147964,-0.0133897,6.05027e-12
1799,89.95,5,0.14786,-0.0116553,6.15508e-12
1800,90.,5,0.147756,-0.00987844,6.13731e-12
1801,90.05,5,0.147654,-0.00806444,6.12665e-12
1802,90.1,5,0.147554,-0.00621893,5.78737e-12
1803,90.15,5,0.147458,-0.00434761,6.0485e-12
1804,90.2,5,0.147367,-0.00245628,6.52456e-12
1805,90.25,5,0.147283,-0.000550862,5.8229e-12
1806,90.3,5,0.147206,0.00136266,5.71809e-12
1807,90.35,5,0.147137,0.00327825,6.03961e-12
1808,90.4,5,0.147077,0.0051898,5.93658e-12
1809,90.45,5,0.147028,0.00709121,5.64349e-12
1810,90.5,5,0.146989,0.00897636,6.26343e-12
1811,90.55,5,0.146961,0.0108391,6.11777e-12
1812,90.6,5,0.146945,0.0126735,5.83e-12
1813,90.65,5,0.146941,0.0144734,6.07514e-12
1814,90.7,5,0.146948,0.016233,6.10711e-12
1815,90.75,5,0.146967,0.0179465,5.99698e-12
1816,90.8,5,0.146998,0.019608,6.01652e-12
1817,90.85,5,0.147041,0.0212123,5.45519e-12
1818,90.9,5,0.147094,0.0227538,6.28297e-12
1819,90.95,5,0.147157,0.0242275,6.68621e-12
1820,91.,5,0.147229,0.0256285,6.6791e-12
1821,91.05,5,0.14731,0.026952,5.87441e-12
1822,91.1,5,0.147399,0.0281936,6.30251e-12
1823,91.15,5,0.147494,0.0293493,6.60805e-12
1824,91.2,5,0.147594,0.0304153,6.31672e-12
1825,91.25,5,0.147699,0.0313879,5.79448e-12
1826,91.3,5,0.147806,0.032264,6.30962e-12
1827,91.35,5,0.147914,0.0330409,6.34515e-12
1828,91.4,5,0.148022,0.0337159,6.20659e-12
1829,91.45,5,0.148128,0.0342872,5.79092e-12
1830,91.5,5,0.148231,0.0347528,6.30962e-12
1831,91.55,5,0.14833,0.0351115,6.30784e-12
1832,91.6,5,0.148424,0.0353623,5.81402e-12
1833,91.65,5,0.14851,0.0355045,6.45173e-12
1834,91.7,5,0.148589,0.035538,6.44818e-12
1835,91.75,5,0.148658,0.0354628,6.16751e-12
1836,91.8,5,0.148718,0.0352794,6.49258e-12
1837,91.85,5,0.148767,0.0349886,6.672e-12
1838,91.9,5,0.148805,0.0345915,5.83533e-12
1839,91.95,5,0.148831,0.0340897,5.94191e-12
1840,92.,5,0.148845,0.033485,6.36113e-12
1841,92.05,5,0.148847,0.0327794,6.51923e-12
1842,92.1,5,0.148837,0.0319753,6.43574e-12
1843,92.15,5,0.148815,0.0310753,6.20659e-12
1844,92.2,5,0.148781,0.0300824,5.94724e-12
1845,92.25,5,0.148736,0.0289998,5.98277e-12
1846,92.3,5,0.14868,0.027831,5.8904e-12
1847,92.35,5,0.148614,0.0265794,6.24034e-12
1848,92.4,5,0.148539,0.0252492,6.42331e-12
1849,92.45,5,0.148456,0.0238444,5.7927e-12
1850,92.5,5,0.148366,0.0223693,6.06981e-12
1851,92.55,5,0.14827,0.0208284,5.72342e-12
1852,92.6,5,0.148169,0.0192265,6.29896e-12
1853,92.65,5,0.148065,0.0175685,6.07514e-12
1854,92.7,5,0.147959,0.0158593,6.11955e-12
1855,92.75,5,0.147853,0.0141043,5.82112e-12
1856,92.8,5,0.147746,0.0123088,6.0183e-12
1857,92.85,5,0.147642,0.0104783,6.0485e-12
1858,92.9,5,0.147541,0.00861841,5.75184e-12
1859,92.95,5,0.147444,0.00673492,5.91527e-12
1860,93.,5,0.147353,0.00483369,6.44107e-12
1861,93.05,5,0.147269,0.00292067,6.26521e-12
1862,93.1,5,0.147193,0.00100189,6.13731e-12
1863,93.15,5,0.147125,-0.000916574,6.34159e-12
1864,93.2,5,0.147068,-0.0028286,6.23324e-12
1865,93.25,5,0.14702,-0.00472807,5.92415e-12
1866,93.3,5,0.146984,-0.00660885,6.31317e-12
1867,93.35,5,0.146959,-0.00846483,6.35225e-12
1868,93.4,5,0.146945,-0.01029,6.36113e-12
1869,93.45,5,0.146944,-0.0120783,6.11955e-12
1870,93.5,5,0.146955,-0.0138239,6.25811e-12
1871,93.55,5,0.146978,-0.015521,6.40732e-12
1872,93.6,5,0.147012,-0.017164,6.31672e-12
1873,93.65,5,0.147057,-0.0187474,6.86384e-12
1874,93.7,5,0.147113,-0.0202659,6.62403e-12
1875,93.75,5,0.147179,-0.0217145,6.27587e-12
1876,93.8,5,0.147254,-0.0230884,6.29896e-12
1877,93.85,5,0.147337,-0.0243829,6.08225e-12
1878,93.9,5,0.147428,-0.0255937,5.98632e-12
1879,93.95,5,0.147524,-0.026717,5.94369e-12
1880,94.,5,0.147625,-0.0277488,5.91882e-12
1881,94.05,5,0.14773,-0.0286859,5.5298e-12
1882,94.1,5,0.147837,-0.0295252,5.64704e-12
1883,94.15,5,0.147944,-0.030264,5.73941e-12
1884,94.2,5,0.148051,-0.0309001,6.07692e-12
1885,94.25,5,0.148156,-0.0314314,6.29718e-12
1886,94.3,5,0.148257,-0.0318564,6.05738e-12
1887,94.35,5,0.148354,-0.0321738,6.54943e-12
1888,94.4,5,0.148445,-0.0323829,6.00231e-12
1889,94.45,5,0.148528,-0.0324831,5.81579e-12
1890,94.5,5,0.148604,-0.0324744,5.61862e-12
1891,94.55,5,0.14867,-0.032357,6.13554e-12
1892,94.6,5,0.148726,-0.0321315,6.13731e-12
1893,94.65,5,0.148771,-0.0317989,6.03251e-12
1894,94.7,5,0.148806,-0.0313605,6.16751e-12
1895,94.75,5,0.148828,-0.0308179,6.64002e-12
1896,94.8,5,0.148838,-0.030173,6.69154e-12
1897,94.85,5,0.148837,-0.0294279,6.25811e-12
1898,94.9,5,0.148823,-0.0285853,5.94014e-12
1899,94.95,5,0.148797,-0.0276478,6.60627e-12
1900,95.,5,0.14876,-0.0266185,6.15685e-12
1901,95.05,5,0.148712,-0.0255006,6.46061e-12
1902,95.1,5,0.148654,-0.0242978,6.05205e-12
1903,95.15,5,0.148586,-0.0230138,6.43041e-12
1904,95.2,5,0.148509,-0.0216525,6.20304e-12
1905,95.25,5,0.148425,-0.0202182,5.50848e-12
1906,95.3,5,0.148334,-0.0187152,6.23857e-12
1907,95.35,5,0.148238,-0.0171483,5.695e-12
1908,95.4,5,0.148137,-0.0155222,6.14442e-12
1909,95.45,5,0.148034,-0.0138417,6.30784e-12
1910,95.5,5,0.147929,-0.0121122,6.34159e-12
1911,95.55,5,0.147824,-0.0103387,6.55831e-12
1912,95.6,5,0.14772,-0.00852688,6.10179e-12
1913,95.65,5,0.147618,-0.00668215,6.32738e-12
1914,95.7,5,0.147521,-0.00481024,5.91704e-12
1915,95.75,5,0.147428,-0.00291696,6.2883e-12
1916,95.8,5,0.147341,-0.00100821,6.18172e-12
1917,95.85,5,0.147261,0.000910007,6.2137e-12
1918,95.9,5,0.14719,0.00283164,6.5068e-12
1919,95.95,5,0.147128,0.0047506,6.22791e-12
1920,96.,5,0.147075,0.00666074,6.36291e-12
1921,96.05,5,0.147034,0.00855593,6.3558e-12
1922,96.1,5,0.147003,0.01043,6.22791e-12
1923,96.15,5,0.146984,0.012277,6.41975e-12
1924,96.2,5,0.146976,0.0140907,6.28475e-12
1925,96.25,5,0.146981,0.0158653,6.24212e-12
1926,96.3,5,0.146997,0.0175949,5.71987e-12
1927,96.35,5,0.147026,0.0192737,6.08757e-12
1928,96.4,5,0.147065,0.0208962,5.99343e-12
1929,96.45,5,0.147116,0.0224569,6.10356e-12
1930,96.5,5,0.147177,0.0239508,6.30607e-12
1931,96.55,5,0.147248,0.0253727,6.03961e-12
1932,96.6,5,0.147327,0.026718,5.43565e-12
1933,96.65,5,0.147415,0.0279822,5.61684e-12
1934,96.7,5,0.147509,0.029161,6.50502e-12
1935,96.75,5,0.147608,0.0302506,5.79981e-12
1936,96.8,5,0.147712,0.0312474,6.34515e-12
1937,96.85,5,0.147819,0.0321481,5.88329e-12
1938,96.9,5,0.147927,0.0329498,6.24034e-12
1939,96.95,5,0.148035,0.03365,5.82645e-12
1940,97.,5,0.148142,0.0342465,6.3185e-12
1941,97.05,5,0.148247,0.0347374,6.35758e-12
1942,97.1,5,0.148347,0.0351214,6.12133e-12
1943,97.15,5,0.148442,0.0353973,5.4694e-12
1944,97.2,5,0.14853,0.0355646,6.3114e-12
1945,97.25,5,0.148611,0.0356227,6.04139e-12
1946,97.3,5,0.148683,0.0355719,5.8975e-12
1947,97.35,5,0.148745,0.0354124,5.84421e-12
1948,97.4,5,0.148796,0.0351451,5.86731e-12
1949,97.45,5,0.148836,0.0347709,6.23501e-12
1950,97.5,5,0.148865,0.0342914,6.0929e-12
1951,97.55,5,0.148882,0.0337083,6.00764e-12
1952,97.6,5,0.148886,0.0330236,6.14264e-12
1953,97.65,5,0.148878,0.0322395,6.30074e-12
1954,97.7,5,0.148858,0.0313588,5.90106e-12
1955,97.75,5,0.148826,0.0303843,6.10001e-12
1956,97.8,5,0.148783,0.0293192,6.13731e-12
1957,97.85,5,0.148729,0.0281667,6.98108e-12
1958,97.9,5,0.148665,0.0269306,6.23857e-12
1959,97.95,5,0.148591,0.0256148,6.06448e-12
1960,98.,5,0.148509,0.0242232,6.01297e-12
1961,98.05,5,0.14842,0.0227602,6.07159e-12
1962,98.1,5,0.148325,0.0212303,6.03428e-12
1963,98.15,5,0.148224,0.0196382,6.29896e-12
1964,98.2,5,0.14812,0.0179888,5.52447e-12
1965,98.25,5,0.148014,0.016287,5.62217e-12
1966,98.3,5,0.147906,0.014538,6.15152e-12
1967,98.35,5,0.147799,0.0127473,5.8602e-12
1968,98.4,5,0.147693,0.0109202,5.95257e-12
1969,98.45,5,0.147591,0.00906251,5.87086e-12
1970,98.5,5,0.147493,0.00717984,5.91527e-12
1971,98.55,5,0.1474,0.00527809,6.28297e-12
1972,98.6,5,0.147313,0.00336321,6.60627e-12
1973,98.65,5,0.147235,0.00144122,5.95257e-12
1974,98.7,5,0.147165,-0.000481799,6.36291e-12
1975,98.75,5,0.147104,-0.00239972,5.74474e-12
1976,98.8,5,0.147054,-0.00430641,6.51568e-12
1977,98.85,5,0.147015,-0.00619572,6.13554e-12
1978,98.9,5,0.146987,-0.00806154,5.68079e-12
1979,98.95,5,0.146971,-0.00989777,5.85132e-12
1980,99.,5,0.146967,-0.0116984,6.30962e-12
1981,99.05,5,0.146975,-0.0134575,6.08757e-12
1982,99.1,5,0.146995,-0.0151693,5.80691e-12
1983,99.15,5,0.147026,-0.0168281,6.22435e-12
1984,99.2,5,0.147069,-0.0184284,6.4464e-12
1985,99.25,5,0.147123,-0.0199648,6.11067e-12
1986,99.3,5,0.147187,-0.0214323,6.29896e-12
1987,99.35,5,0.14726,-0.0228259,6.27054e-12
1988,99.4,5,0.147342,-0.024141,5.58842e-12
1989,99.45,5,0.147431,-0.0253732,5.87974e-12
1990,99.5,5,0.147526,-0.0265184,6.33449e-12
1991,99.55,5,0.147627,-0.0275729,5.78382e-12
1992,99.6,5,0.147731,-0.0285331,6.12843e-12
1993,99.65,5,0.147838,-0.0293961,6.56009e-12
1994,99.7,5,0.147945,-0.0301589,6.48548e-12
1995,99.75,5,0.148052,-0.0308192,6.33982e-12
1996,99.8,5,0.148158,-0.031375,6.06093e-12
1997,99.85,5,0.14826,-0.0318245,5.83e-12
1998,99.9,5,0.148358,-0.0321666,6.33094e-12
1999,99.95,5,0.148451,-0.0324003,6.09823e-12
2000,100.,5,0.148536,-0.032525,6.18705e-12
2001,100.05,5,0.148613,-0.0325405,6.21547e-12
